x,y,z,cluster,original_path
16.870218,-2.0953145,-17.501118,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00105804_HD_rank1_std15.jpg
25.605059,2.1586025,-1.6818553,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00105804_HD_rank2_std17.jpg
17.199522,-2.0443997,-18.092924,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00105804_HD_rank3_std17.jpg
17.071436,-2.0509982,-17.437958,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00105804_HD_rank4_std18.jpg
28.6292,-0.4202421,-11.2365465,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00107662_HD_rank0_std21.jpg
30.37767,-0.6336752,-11.165952,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00107662_HD_rank1_std22.jpg
25.938896,-10.503181,-1.6438885,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00107662_HD_rank2_std23.jpg
30.044252,-0.7844751,-11.545845,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00107662_HD_rank3_std26.jpg
28.5111,-0.26308143,-11.045263,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00107662_HD_rank4_std29.jpg
6.7769723,11.627646,-15.0976715,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00128067_HD_rank0_std24.jpg
9.068343,14.016528,-13.873643,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00128067_HD_rank1_std24.jpg
8.492727,14.259419,-12.798203,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00128067_HD_rank2_std27.jpg
8.231631,15.387551,-14.44717,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00128067_HD_rank3_std28.jpg
8.818028,14.102439,-12.913493,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00128067_HD_rank4_std28.jpg
19.436724,-6.1000085,-6.726282,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00139309_HD_rank0_std18.jpg
34.483253,-7.8473325,5.150585,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00139309_HD_rank1_std20.jpg
16.672657,-15.557625,-7.7304044,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00139309_HD_rank2_std20.jpg
17.076462,-15.002345,-8.076105,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00139309_HD_rank3_std20.jpg
16.620197,-15.506882,-7.5331516,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00139309_HD_rank4_std21.jpg
18.412611,-7.5521665,-7.296091,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00139310_HD_rank0_std15.jpg
20.50354,-6.6330843,-11.1969595,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00139310_HD_rank1_std17.jpg
27.52784,2.1022234,-2.9983892,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00139310_HD_rank2_std17.jpg
21.620413,-5.7790556,-11.027126,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00139310_HD_rank3_std18.jpg
20.914925,-6.5837197,-11.000811,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00139310_HD_rank4_std18.jpg
24.465942,-9.517198,-5.1555123,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00156750_HD_rank0_std19.jpg
18.63011,-11.385199,-6.334018,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00156750_HD_rank1_std20.jpg
28.86182,3.9606545,-4.871978,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00156750_HD_rank2_std22.jpg
16.528894,-8.66355,0.5384567,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00156750_HD_rank3_std22.jpg
17.045353,-7.744215,-0.37803596,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00156750_HD_rank4_std23.jpg
13.999138,15.062264,-13.370952,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00197001_HD_rank0_std16.jpg
14.968645,8.316682,-15.973579,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00197001_HD_rank1_std19.jpg
19.072954,13.628883,-12.59908,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00197001_HD_rank2_std19.jpg
17.485418,11.220974,-15.1915245,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00197001_HD_rank3_std21.jpg
17.402046,10.658615,-15.399137,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00197001_HD_rank4_std22.jpg
8.282752,17.529972,-11.907455,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00197002_HD_rank0_std14.jpg
12.84413,13.819249,-7.496239,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00197002_HD_rank1_std14.jpg
10.060078,14.848399,-11.261277,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00197002_HD_rank2_std18.jpg
10.084067,14.9152155,-11.16194,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00197002_HD_rank3_std19.jpg
13.9822,14.331705,-6.5675435,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鱼纹镜_新00197002_HD_rank4_std19.jpg
12.170637,13.8151,-7.682099,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鹿纹带板_新00127397_HD_rank0_std19.jpg
11.197831,19.213243,-2.8455381,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鹿纹带板_新00127397_HD_rank1_std20.jpg
9.352857,14.024824,-10.743198,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鹿纹带板_新00127397_HD_rank2_std23.jpg
19.939606,-0.021639189,-8.0261965,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鹿纹带板_新00127397_HD_rank3_std26.jpg
8.934079,13.047436,-10.335299,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双鹿纹带板_新00127397_HD_rank4_std26.jpg
21.617605,0.5295958,-6.2123847,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双龙纹镜_新00021551_HD_rank0_std22.jpg
25.600105,-9.5582695,0.45376757,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双龙纹镜_新00021551_HD_rank1_std24.jpg
17.029606,-7.0343976,-0.9414778,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双龙纹镜_新00021551_HD_rank2_std25.jpg
16.713873,-6.3904557,-0.65592176,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双龙纹镜_新00021551_HD_rank3_std27.jpg
25.28488,-9.720698,-1.6965767,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\双龙纹镜_新00021551_HD_rank4_std28.jpg
32.437992,-7.6834555,3.6930578,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\四双青镜_新00021552_HD_rank0_std22.jpg
32.57481,-7.434047,3.6815405,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\四双青镜_新00021552_HD_rank1_std23.jpg
32.1428,-7.856583,3.5518205,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\四双青镜_新00021552_HD_rank2_std25.jpg
32.02175,-7.9645767,1.4319144,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\四双青镜_新00021552_HD_rank3_std25.jpg
31.898745,-8.039149,1.6574867,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\四双青镜_新00021552_HD_rank4_std25.jpg
20.902308,-0.7010147,1.2988744,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\太清宫钟_新00124989_HD_rank0_std25.jpg
21.12515,-0.65335065,1.2559214,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\太清宫钟_新00124989_HD_rank1_std29.jpg
19.770967,3.590516,4.752172,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\太清宫钟_新00124989_HD_rank2_std29.jpg
18.994287,3.1833985,5.39629,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\太清宫钟_新00124989_HD_rank3_std29.jpg
19.75745,3.605017,4.7266617,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\太清宫钟_新00124989_HD_rank4_std30.jpg
8.253389,14.685144,-13.166232,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\子良镜_新00122439_HD_rank0_std15.jpg
9.0868,14.35079,-13.732569,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\子良镜_新00122439_HD_rank1_std17.jpg
8.846174,14.538269,-12.661443,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\子良镜_新00122439_HD_rank2_std19.jpg
10.197935,13.185001,-14.518442,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\子良镜_新00122439_HD_rank3_std19.jpg
8.390739,15.112031,-13.855619,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\子良镜_新00122439_HD_rank4_std20.jpg
0.40857443,25.509716,-4.955116,2,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\山东东路转运司镜_新00099918_HD_rank0_std13.jpg
2.7759757,25.667242,-6.6447124,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\山东东路转运司镜_新00099918_HD_rank1_std13.jpg
-0.07883355,25.869865,-5.33655,2,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\山东东路转运司镜_新00099918_HD_rank2_std15.jpg
15.022964,14.640742,-6.0641565,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\山东东路转运司镜_新00099918_HD_rank3_std18.jpg
6.1795564,26.112673,-4.8838887,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\山东东路转运司镜_新00099918_HD_rank4_std19.jpg
28.10977,5.340037,-7.734386,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\平安富贵镜_新00107658_HD_rank0_std15.jpg
24.103699,-2.3589282,-8.892188,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\平安富贵镜_新00107658_HD_rank1_std16.jpg
24.803495,-8.023078,-2.6963196,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\平安富贵镜_新00107658_HD_rank2_std18.jpg
27.803225,3.0287023,-8.384709,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\平安富贵镜_新00107658_HD_rank3_std19.jpg
28.147478,5.302059,-7.736775,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\平安富贵镜_新00107658_HD_rank4_std19.jpg
0.5775998,13.470082,-7.7935586,4,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\正大者用镜_新00122048_HD_rank0_std16.jpg
12.085547,1.8065581,-11.307051,4,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\正大者用镜_新00122048_HD_rank1_std19.jpg
9.102227,10.151944,-14.943202,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\正大者用镜_新00122048_HD_rank2_std19.jpg
9.2185955,9.918629,-14.784487,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\正大者用镜_新00122048_HD_rank3_std20.jpg
22.714888,1.309421,-8.856405,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\正大者用镜_新00122048_HD_rank4_std23.jpg
18.891476,-4.937537,-4.9445014,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\泰定元年款炉_新00109230_HD_rank0_std16.jpg
18.76608,-4.0224195,5.1061625,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\泰定元年款炉_新00109230_HD_rank1_std18.jpg
20.812712,-12.2888365,5.533315,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\泰定元年款炉_新00109230_HD_rank2_std21.jpg
25.528677,-11.365165,0.5352639,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\泰定元年款炉_新00109230_HD_rank3_std23.jpg
19.008875,-0.78226644,4.062999,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\泰定元年款炉_新00109230_HD_rank4_std23.jpg
19.947851,-3.6278992,-8.407054,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\牡丹凤凰纹镜_新00061066_HD_rank0_std23.jpg
31.59046,-8.350417,3.7286253,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\牡丹凤凰纹镜_新00061066_HD_rank1_std24.jpg
18.479486,-5.876665,-9.50805,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\牡丹凤凰纹镜_新00061066_HD_rank2_std24.jpg
18.3976,-5.9375477,-9.390237,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\牡丹凤凰纹镜_新00061066_HD_rank3_std25.jpg
18.693731,-5.7776356,-9.683632,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\牡丹凤凰纹镜_新00061066_HD_rank4_std25.jpg
3.2612157,10.671449,-3.8041704,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\犁_新00062880_HD_rank0_std15.jpg
2.4136543,9.521178,-3.958253,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\犁_新00062880_HD_rank1_std15.jpg
11.653766,4.3303776,-19.747957,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\犁_新00062880_HD_rank2_std17.jpg
4.0370584,11.107287,-4.3702197,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\犁_新00062880_HD_rank3_std18.jpg
4.4121556,11.57202,-4.787574,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\犁_新00062880_HD_rank4_std18.jpg
4.5082617,27.538513,-8.688867,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\犁_新00143033_HD_rank0_std15.jpg
11.446486,3.4709015,-19.830841,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\犁_新00143033_HD_rank1_std17.jpg
11.322072,3.7445347,-19.897696,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\犁_新00143033_HD_rank2_std17.jpg
1.1443428,16.935284,-12.710987,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\犁_新00143033_HD_rank3_std18.jpg
4.519579,27.392374,-8.212779,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\犁_新00143033_HD_rank4_std19.jpg
12.9796095,1.9633207,-14.243424,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\王氏镜_新00061019_HD_rank0_std13.jpg
13.575464,2.1698036,-12.929004,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\王氏镜_新00061019_HD_rank1_std16.jpg
29.138224,5.157925,-8.713866,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\王氏镜_新00061019_HD_rank2_std17.jpg
12.902635,2.5482233,-13.999411,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\王氏镜_新00061019_HD_rank3_std17.jpg
13.036026,2.44927,-13.976703,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\王氏镜_新00061019_HD_rank4_std18.jpg
10.718485,20.738792,-11.10543,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\秘戏纹镜_新00060994_HD_rank0_std28.jpg
11.045731,22.47139,-10.374767,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\秘戏纹镜_新00060994_HD_rank1_std29.jpg
18.93091,13.544262,-9.048587,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\秘戏纹镜_新00060994_HD_rank2_std30.jpg
19.12909,16.186937,-9.721211,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\秘戏纹镜_新00060994_HD_rank3_std30.jpg
14.072533,23.77796,-8.398198,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\秘戏纹镜_新00060994_HD_rank4_std30.jpg
2.2745953,24.086624,-6.3781376,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\素镜_新00057015_HD_rank0_std11.jpg
3.701217,24.033237,-5.9609537,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\素镜_新00057015_HD_rank1_std13.jpg
2.4414115,24.421621,-6.166852,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\素镜_新00057015_HD_rank2_std13.jpg
2.6355875,24.831423,-5.652699,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\素镜_新00057015_HD_rank3_std14.jpg
2.6477244,24.749247,-5.8678274,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\素镜_新00057015_HD_rank4_std14.jpg
20.59541,-5.2159476,11.929668,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\至元豆_新00122726_HD_rank0_std23.jpg
13.000965,-4.0019436,3.0834775,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\至大款盨_新00021550_HD_rank0_std26.jpg
13.114017,-4.05735,2.460158,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\至大款盨_新00021550_HD_rank1_std27.jpg
13.348002,-4.1192284,2.0194101,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\至大款盨_新00021550_HD_rank2_std30.jpg
15.0949335,-3.1246347,7.7834,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\至大款盨_新00021550_HD_rank3_std30.jpg
13.308639,0.045150563,4.8025784,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\至大款盨_新00021550_HD_rank4_std31.jpg
19.572725,-6.106287,6.548525,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\至大鼎_新00020526_HD_rank0_std16.jpg
19.66245,-6.0848064,6.560388,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\至大鼎_新00020526_HD_rank1_std17.jpg
19.672138,-5.787224,6.9825344,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\至大鼎_新00020526_HD_rank2_std18.jpg
25.00601,-0.72098804,4.0666423,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\至大鼎_新00020526_HD_rank3_std19.jpg
5.5350375,8.894447,6.5600843,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\至大鼎_新00020526_HD_rank4_std23.jpg
8.2537985,21.77542,-12.443287,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\藏文牌_新00115562_HD_rank0_std29.jpg
7.955735,22.13041,-12.9349575,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\藏文牌_新00115562_HD_rank1_std30.jpg
16.206736,15.410059,-12.273462,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\藏文牌_新00115562_HD_rank2_std31.jpg
11.131001,19.445492,-10.54566,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\达摩渡江纹镜_新00107652_HD_rank0_std22.jpg
16.947344,7.2320576,-10.402499,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\达摩渡江纹镜_新00107652_HD_rank1_std25.jpg
12.581675,11.994351,-12.0216875,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\达摩渡江纹镜_新00107652_HD_rank2_std26.jpg
11.194477,19.058159,-10.312343,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\达摩渡江纹镜_新00107652_HD_rank3_std26.jpg
20.845219,-5.4191694,-3.6738842,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\达摩渡江纹镜_新00107652_HD_rank4_std26.jpg
17.257105,19.593002,-3.275728,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\郑押牌_新00070209_HD_rank0_std29.jpg
18.217648,19.476446,-3.179185,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\郑押牌_新00070209_HD_rank1_std29.jpg
16.94582,18.243294,-2.4173071,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\郑押牌_新00070209_HD_rank2_std30.jpg
18.142984,19.468716,-3.1654124,1,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\郑押牌_新00070209_HD_rank3_std30.jpg
20.133688,-16.097553,-10.27959,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\鎏金双鱼纹带板_新00128052_HD_rank0_std24.jpg
19.895271,-12.500591,-5.3924785,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\鎏金双鱼纹带板_新00128052_HD_rank1_std28.jpg
19.471622,-11.611702,-11.511353,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\鎏金双鱼纹带板_新00128052_HD_rank2_std28.jpg
20.761183,-13.206251,-8.888796,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\鎏金双鱼纹带板_新00128052_HD_rank3_std29.jpg
19.375166,-4.5345955,-13.270432,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\鎏金双鱼纹带板_新00128052_HD_rank4_std29.jpg
19.926218,-15.506739,-10.225028,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\鎏金双鱼纹带板_新00128053_HD_rank0_std25.jpg
18.888235,-13.852537,-8.231344,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\鎏金双鱼纹带板_新00128053_HD_rank1_std27.jpg
19.66891,-16.284182,-10.114179,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\鎏金双鱼纹带板_新00128053_HD_rank2_std27.jpg
18.188164,-12.899339,-11.644282,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\鎏金双鱼纹带板_新00128053_HD_rank3_std27.jpg
19.711685,-16.214643,-6.879485,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\鎏金双鱼纹带板_新00128053_HD_rank4_std28.jpg
19.543232,-15.522216,-8.779899,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\鎏金双鱼纹带板_新00128054_HD_rank0_std23.jpg
20.012411,-15.473524,-10.2835455,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\鎏金双鱼纹带板_新00128054_HD_rank1_std23.jpg
18.745173,-12.421177,-10.999543,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\鎏金双鱼纹带板_新00128054_HD_rank2_std25.jpg
19.146034,-11.669387,-11.284511,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\鎏金双鱼纹带板_新00128054_HD_rank3_std26.jpg
18.880444,-12.432603,-11.245771,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\鎏金双鱼纹带板_新00128054_HD_rank4_std26.jpg
20.362297,-13.257285,-6.901518,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\鎏金双鱼纹带板_新00128055_HD_rank0_std25.jpg
19.148436,-12.167057,-7.815973,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\鎏金双鱼纹带板_新00128055_HD_rank1_std25.jpg
19.341356,-13.326472,-8.315097,0,D:\pycharm\WebCrawler\故宫文物数据\铜器_裁切1\元\鎏金双鱼纹带板_新00128055_HD_rank2_std26.jpg
